"","genus_species","species","genus","publications","citations","journals","articles","reviews","years_publishing","h","m","i10","h5"
"3005","Lonchophylla_inexpectata","inexpectata","Lonchophylla",0,0,0,0,0,NA,0,0,0,0
"3006","Lonchophylla_mankomara","mankomara","Lonchophylla",0,0,0,0,0,NA,0,0,0,0
"3007","Lonchophylla_mordax","mordax","Lonchophylla",1,29,1,1,0,15,1,0.067,1,0
"3008","Lonchophylla_orcesi","orcesi","Lonchophylla",0,0,0,0,0,NA,0,0,0,0
"3009","Lonchophylla_orienticollina","orienticollina","Lonchophylla",0,0,0,0,0,NA,0,0,0,0
"3010","Lonchophylla_peracchii","peracchii","Lonchophylla",3,22,3,3,0,7,2,0.286,1,1
"3011","Lonchophylla_robusta","robusta","Lonchophylla",0,0,0,0,0,NA,0,0,0,0
"3012","Lonchorhina_aurita","aurita","Lonchorhina",7,90,6,7,0,14,3,0.214,1,2
"3013","Lonchorhina_fernandezi","fernandezi","Lonchorhina",0,0,0,0,0,NA,0,0,0,0
"3014","Lonchorhina_inusitata","inusitata","Lonchorhina",0,0,0,0,0,NA,0,0,0,0
"3015","Lonchorhina_mankomara","mankomara","Lonchorhina",0,0,0,0,0,NA,0,0,0,0
"3016","Lonchorhina_marinkellei","marinkellei","Lonchorhina",1,2,1,1,0,4,1,0.25,0,1
"3017","Lonchorhina_orinocensis","orinocensis","Lonchorhina",0,0,0,0,0,NA,0,0,0,0
"3018","Lonchothrix_emiliae","emiliae","Lonchothrix",0,0,0,0,0,NA,0,0,0,0
"3019","Lontra_canadensis","canadensis","Lontra",56,710,41,52,4,37,14,0.378,27,5
"3020","Lontra_felina","felina","Lontra",9,108,8,8,1,14,6,0.429,5,1
"3021","Lontra_longicaudis","longicaudis","Lontra",55,342,37,46,4,22,12,0.545,15,5
"3022","Lontra_provocax","provocax","Lontra",18,327,14,17,1,36,14,0.389,16,1
"3023","Lophiomys_imhausi","imhausi","Lophiomys",0,0,0,0,0,NA,0,0,0,0
"3024","Lophocebus_aterrimus","aterrimus","Lophocebus",1,18,1,1,0,11,1,0.091,1,0
"3025","Lophostoma_brasiliense","brasiliense","Lophostoma",3,33,3,3,0,15,2,0.133,1,1
"3026","Lophostoma_carrikeri","carrikeri","Lophostoma",1,3,1,1,0,7,1,0.143,0,0
"3027","Lophostoma_evotis","evotis","Lophostoma",1,3,1,1,0,4,1,0.25,0,1
"3028","Lophostoma_kalkoae","kalkoae","Lophostoma",0,0,0,0,0,NA,0,0,0,0
"3029","Lophostoma_schulzi","schulzi","Lophostoma",1,11,1,0,1,9,1,0.111,1,0
"3030","Lophostoma_yasuni","yasuni","Lophostoma",0,0,0,0,0,NA,0,0,0,0
"3031","Lophuromys_angolensis","angolensis","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3032","Lophuromys_ansorgei","ansorgei","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3033","Lophuromys_aquilus","aquilus","Lophuromys",1,2,1,1,0,8,1,0.125,0,0
"3034","Lophuromys_brevicaudus","brevicaudus","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3035","Lophuromys_brunneus","brunneus","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3036","Lophuromys_chrysopus","chrysopus","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3037","Lophuromys_dieterleni","dieterleni","Lophuromys",1,11,1,1,0,7,1,0.143,1,0
"3038","Lophuromys_dudui","dudui","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3039","Lophuromys_eisentrauti","eisentrauti","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3040","Lophuromys_flavopunctatus","flavopunctatus","Lophuromys",4,40,3,4,0,34,3,0.088,2,0
"3041","Lophuromys_huttereri","huttereri","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3042","Lophuromys_kilonzoi","kilonzoi","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3043","Lophuromys_laticeps","laticeps","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3044","Lophuromys_luteogaster","luteogaster","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3045","Lophuromys_machangui","machangui","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3046","Lophuromys_makundii","makundii","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3047","Lophuromys_medicaudatus","medicaudatus","Lophuromys",1,33,1,1,0,18,1,0.056,1,0
"3048","Lophuromys_melanonyx","melanonyx","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3049","Lophuromys_menageshae","menageshae","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3050","Lophuromys_naso","naso","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3051","Lophuromys_nudicaudatus","nudicaudatus","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3052","Lophuromys_nudicaudus","nudicaudus","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3053","Lophuromys_rahmi","rahmi","Lophuromys",1,33,1,1,0,18,1,0.056,1,0
"3054","Lophuromys_roseveari","roseveari","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3055","Lophuromys_sabuni","sabuni","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3056","Lophuromys_sabunii","sabunii","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3057","Lophuromys_sikapusi","sikapusi","Lophuromys",1,7,1,1,0,4,1,0.25,0,1
"3058","Lophuromys_simensis","simensis","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3059","Lophuromys_stanleyi","stanleyi","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3060","Lophuromys_verhageni","verhageni","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3061","Lophuromys_woosnami","woosnami","Lophuromys",2,10,2,2,0,8,2,0.25,0,1
"3062","Lophuromys_zena","zena","Lophuromys",0,0,0,0,0,NA,0,0,0,0
"3063","Lorentzimys_alticola","alticola","Lorentzimys",0,0,0,0,0,NA,0,0,0,0
"3064","Lorentzimys_nouhuysi","nouhuysi","Lorentzimys",0,0,0,0,0,NA,0,0,0,0
"3065","Loris_lori","lori","Loris",0,0,0,0,0,NA,0,0,0,0
"3066","Loris_malabaricus","malabaricus","Loris",0,0,0,0,0,NA,0,0,0,0
"3067","Loxodonta_africana","africana","Loxodonta",427,11141,153,391,15,39,54,1.385,244,16
"3068","Loxodonta_cyclotis","cyclotis","Loxodonta",69,1682,40,64,2,20,21,1.05,36,8
"3069","Loxodontomys_pikumche","pikumche","Loxodontomys",0,0,0,0,0,NA,0,0,0,0
"3070","Lundomys_molitor","molitor","Lundomys",0,0,0,0,0,NA,0,0,0,0
"3071","Lutra_brasiliensis","brasiliensis","Lutra",0,0,0,0,0,NA,0,0,0,0
"3072","Lutra_chilensis","chilensis","Lutra",0,0,0,0,0,NA,0,0,0,0
"3073","Lutra_gambianus","gambianus","Lutra",0,0,0,0,0,NA,0,0,0,0
"3074","Lutra_lovii","lovii","Lutra",0,0,0,0,0,NA,0,0,0,0
"3075","Lutra_lutra","lutra","Lutra",243,4179,119,224,13,40,36,0.9,116,9
"3076","Lutra_nippon","nippon","Lutra",0,0,0,0,0,NA,0,0,0,0
"3077","Lutra_palaeindica","palaeindica","Lutra",0,0,0,0,0,NA,0,0,0,0
"3078","Lutra_parvicuspus","parvicuspus","Lutra",0,0,0,0,0,NA,0,0,0,0
"3079","Lutra_poensis","poensis","Lutra",0,0,0,0,0,NA,0,0,0,0
"3080","Lutra_simung","simung","Lutra",0,0,0,0,0,NA,0,0,0,0
"3081","Lutra_sumatrana","sumatrana","Lutra",12,129,8,11,1,27,6,0.222,5,2
"3082","Lutreolina_crassicaudata","crassicaudata","Lutreolina",3,57,3,3,0,20,3,0.15,3,0
"3083","Lutreolina_groeberi","groeberi","Lutreolina",0,0,0,0,0,NA,0,0,0,0
"3084","Lutreolina_massoia","massoia","Lutreolina",0,0,0,0,0,NA,0,0,0,0
"3085","Lutrogale_perspicillata","perspicillata","Lutrogale",46,540,25,37,5,36,14,0.389,17,5
"3086","Lycalopex_culpaeus","culpaeus","Lycalopex",29,326,22,27,1,17,10,0.588,10,4
"3087","Lycalopex_fulvicaudus","fulvicaudus","Lycalopex",0,0,0,0,0,NA,0,0,0,0
"3088","Lycalopex_fulvipes","fulvipes","Lycalopex",6,10,6,5,0,7,2,0.286,0,2
"3089","Lycalopex_griseus","griseus","Lycalopex",9,120,7,9,0,12,4,0.333,4,1
"3090","Lycalopex_gymnocercus","gymnocercus","Lycalopex",14,108,14,12,2,14,5,0.357,4,4
"3091","Lycalopex_sechurae","sechurae","Lycalopex",2,18,2,2,0,11,2,0.182,1,0
"3092","Lycalopex_vetulus","vetulus","Lycalopex",14,172,14,14,0,15,6,0.4,5,2
"3093","Lycaon_pictus","pictus","Lycaon",174,5172,73,150,15,36,42,1.167,99,8
"3094","Lyncodon_patagonicus","patagonicus","Lyncodon",4,5,3,3,0,9,2,0.222,0,1
"3095","Lynx_canadensis","canadensis","Lynx",72,1527,36,62,10,34,21,0.618,38,10
"3096","Lynx_lynx","lynx","Lynx",315,9092,130,277,23,34,46,1.353,185,14
"3097","Lynx_pardinus","pardinus","Lynx",107,3141,63,93,6,30,33,1.1,75,6
"3098","Lynx_rufus","rufus","Lynx",124,2453,63,118,3,34,27,0.794,58,9
"3099","Lynx_spelaea","spelaea","Lynx",0,0,0,0,0,NA,0,0,0,0
"3100","Lynx_vulgaris","vulgaris","Lynx",0,0,0,0,0,NA,0,0,0,0
"3101","Macaca_arctoides","arctoides","Macaca",20,278,19,20,0,35,11,0.314,12,2
"3102","Macaca_balantak","balantak","Macaca",0,0,0,0,0,NA,0,0,0,0
"3103","Macaca_brunnescens","brunnescens","Macaca",0,0,0,0,0,NA,0,0,0,0
"3104","Macaca_cyclopis","cyclopis","Macaca",9,96,9,8,1,30,5,0.167,3,1
"3105","Macaca_hecki","hecki","Macaca",0,0,0,0,0,NA,0,0,0,0
"3106","Macaca_leonina","leonina","Macaca",19,174,13,18,1,12,9,0.75,8,4
"3107","Macaca_leucogenys","leucogenys","Macaca",2,38,2,2,0,6,1,0.167,1,0
"3108","Macaca_maura","maura","Macaca",7,122,6,7,0,21,5,0.238,3,3
"3109","Macaca_munzala","munzala","Macaca",5,95,4,4,1,15,4,0.267,3,1
"3110","Macaca_nigra","nigra","Macaca",14,192,7,14,0,32,8,0.25,7,3
"3111","Macaca_nigrescens","nigrescens","Macaca",1,2,1,1,0,2,1,0.5,0,1
"3112","Macaca_ochreata","ochreata","Macaca",4,37,4,4,0,12,3,0.25,2,2
"3113","Macaca_pagensis","pagensis","Macaca",1,9,1,1,0,4,1,0.25,0,1
"3114","Macaca_prisca","prisca","Macaca",0,0,0,0,0,NA,0,0,0,0
"3115","Macaca_siberu","siberu","Macaca",3,54,2,3,0,13,3,0.231,3,0
"3116","Macaca_silenus","silenus","Macaca",29,378,16,23,3,32,12,0.375,14,2
"3117","Macaca_sinica","sinica","Macaca",7,133,6,6,1,15,6,0.4,6,2
"3118","Macaca_speciosa","speciosa","Macaca",1,12,1,1,0,54,1,0.019,1,0
"3119","Macaca_sylvanus","sylvanus","Macaca",41,616,29,0,0,43,15,0.349,16,3
"3120","Macaca_tonkeana","tonkeana","Macaca",13,517,11,12,1,36,9,0.25,9,1
"3121","Macroderma_gigas","gigas","Macroderma",9,63,7,9,0,20,5,0.25,1,1
"3122","Macrogalidia_musschenbroekii","musschenbroekii","Macrogalidia",0,0,0,0,0,NA,0,0,0,0
"3123","Macroglossus_australis","australis","Macroglossus",0,0,0,0,0,NA,0,0,0,0
"3124","Macroglossus_minimus","minimus","Macroglossus",5,30,5,4,1,18,1,0.056,1,1
"3125","Macroglossus_sobrinus","sobrinus","Macroglossus",1,5,1,0,1,11,1,0.091,0,0
"3126","Macronycteris_vittatus","vittatus","Macronycteris",0,0,0,0,0,NA,0,0,0,0
"3127","Macrophyllum_macrophyllum","macrophyllum","Macrophyllum",3,14,3,3,0,14,2,0.143,0,0
"3128","Macropus_argentatus","argentatus","Macropus",0,0,0,0,0,NA,0,0,0,0
"3129","Macropus_fuliginosus","fuliginosus","Macropus",10,159,7,9,1,34,5,0.147,3,2
"3130","Macropus_goliah","goliah","Macropus",0,0,0,0,0,NA,0,0,0,0
"3131","Macropus_greyi","greyi","Macropus",0,0,0,0,0,NA,0,0,0,0
"3132","Macropus_hagenbecki","hagenbecki","Macropus",0,0,0,0,0,NA,0,0,0,0
"3133","Macropus_keysseri","keysseri","Macropus",0,0,0,0,0,NA,0,0,0,0
"3134","Macropus_lugens","lugens","Macropus",0,0,0,0,0,NA,0,0,0,0
"3135","Macropus_magnus","magnus","Macropus",0,0,0,0,0,NA,0,0,0,0
"3136","Macropus_major","major","Macropus",0,0,0,0,0,NA,0,0,0,0
"3137","Macropus_melanops","melanops","Macropus",0,0,0,0,0,NA,0,0,0,0
"3138","Macropus_ocydromus","ocydromus","Macropus",0,0,0,0,0,NA,0,0,0,0
"3139","Macropus_rufiventer","rufiventer","Macropus",0,0,0,0,0,NA,0,0,0,0
"3140","Macropus_siva","siva","Macropus",0,0,0,0,0,NA,0,0,0,0
"3141","Macropus_ualabatus","ualabatus","Macropus",0,0,0,0,0,NA,0,0,0,0
"3142","Macropus_vishnu","vishnu","Macropus",0,0,0,0,0,NA,0,0,0,0
"3143","Macroscelides_brachyura","brachyura","Macroscelides",0,0,0,0,0,NA,0,0,0,0
"3144","Macroscelides_delamerei","delamerei","Macroscelides",0,0,0,0,0,NA,0,0,0,0
"3145","Macroscelides_edwardsii","edwardsii","Macroscelides",0,0,0,0,0,NA,0,0,0,0
"3146","Macroscelides_flavicaudatus","flavicaudatus","Macroscelides",0,0,0,0,0,NA,0,0,0,0
"3147","Macroscelides_melanotis","melanotis","Macroscelides",0,0,0,0,0,NA,0,0,0,0
"3148","Macroscelides_micus","micus","Macroscelides",0,0,0,0,0,NA,0,0,0,0
"3149","Macroscelides_typicus","typicus","Macroscelides",0,0,0,0,0,NA,0,0,0,0
"3150","Macrotarsomys_bastardi","bastardi","Macrotarsomys",1,21,1,1,0,18,1,0.056,1,0
"3151","Macrotarsomys_ingens","ingens","Macrotarsomys",0,0,0,0,0,NA,0,0,0,0
"3152","Macrotis_lagotis","lagotis","Macrotis",51,657,27,44,6,31,15,0.484,22,7
"3153","Macrotis_leucura","leucura","Macrotis",0,0,0,0,0,NA,0,0,0,0
"3154","Macrotus_californicus","californicus","Macrotus",3,61,3,2,1,15,3,0.2,3,1
"3155","Macrotus_waterhousii","waterhousii","Macrotus",8,139,7,8,0,43,6,0.14,6,2
"3156","Macruromys_elegans","elegans","Macruromys",0,0,0,0,0,NA,0,0,0,0
"3157","Macruromys_major","major","Macruromys",0,0,0,0,0,NA,0,0,0,0
"3158","Madoqua_cavendishi","cavendishi","Madoqua",0,0,0,0,0,NA,0,0,0,0
"3159","Madoqua_cordeauxi","cordeauxi","Madoqua",0,0,0,0,0,NA,0,0,0,0
"3160","Madoqua_guentheri","guentheri","Madoqua",2,57,2,2,0,13,2,0.154,2,0
"3161","Madoqua_kirkii","kirkii","Madoqua",3,229,3,3,0,17,3,0.176,3,0
"3162","Madoqua_piacentinii","piacentinii","Madoqua",0,0,0,0,0,NA,0,0,0,0
"3163","Madoqua_saltiana","saltiana","Madoqua",0,0,0,0,0,NA,0,0,0,0
"3164","Madoqua_swaynei","swaynei","Madoqua",0,0,0,0,0,NA,0,0,0,0
"3165","Madromys_blanfordi","blanfordi","Madromys",0,0,0,0,0,NA,0,0,0,0
"3166","Makalata_didelphoides","didelphoides","Makalata",0,0,0,0,0,NA,0,0,0,0
"3167","Makalata_macrura","macrura","Makalata",0,0,0,0,0,NA,0,0,0,0
"3168","Makalata_obscura","obscura","Makalata",0,0,0,0,0,NA,0,0,0,0
"3169","Malacomys_cansdalei","cansdalei","Malacomys",1,7,1,1,0,4,1,0.25,0,1
"3170","Malacomys_edwardsi","edwardsi","Malacomys",3,5,2,3,0,5,2,0.4,0,2
"3171","Malacomys_longipes","longipes","Malacomys",0,0,0,0,0,NA,0,0,0,0
"3172","Malacothrix_typica","typica","Malacothrix",0,0,0,0,0,NA,0,0,0,0
"3173","Mallomys_aroaensis","aroaensis","Mallomys",0,0,0,0,0,NA,0,0,0,0
"3174","Mallomys_aroensis","aroensis","Mallomys",0,0,0,0,0,NA,0,0,0,0
"3175","Mallomys_gunung","gunung","Mallomys",0,0,0,0,0,NA,0,0,0,0
"3176","Mallomys_istapantap","istapantap","Mallomys",0,0,0,0,0,NA,0,0,0,0
"3177","Mallomys_rothschildi","rothschildi","Mallomys",0,0,0,0,0,NA,0,0,0,0
"3178","Malpaisomys_insularis","insularis","Malpaisomys",1,12,1,1,0,10,1,0.1,1,0
"3179","Mammelomys_lanosus","lanosus","Mammelomys",0,0,0,0,0,NA,0,0,0,0
"3180","Mammelomys_rattoides","rattoides","Mammelomys",0,0,0,0,0,NA,0,0,0,0
"3181","Mandrillus_leucophaeus","leucophaeus","Mandrillus",15,289,11,14,0,28,7,0.25,6,0
"3182","Mandrillus_sphinx","sphinx","Mandrillus",20,426,18,18,1,49,13,0.265,14,3
"3183","Manis_crassicaudata","crassicaudata","Manis",22,149,15,0,0,9,8,0.889,6,5
"3184","Manis_culionensis","culionensis","Manis",6,57,5,6,0,16,2,0.125,1,1
"3185","Manis_gigantea","gigantea","Manis",0,0,0,0,0,NA,0,0,0,0
"3186","Manis_javanica","javanica","Manis",39,408,33,35,1,16,10,0.625,11,9
"3187","Manis_temminckii","temminckii","Manis",6,99,6,5,1,24,4,0.167,3,2
"3188","Manis_tetradactyla","tetradactyla","Manis",3,38,3,3,0,11,3,0.273,2,0
"3189","Manis_tricuspis","tricuspis","Manis",19,157,17,16,1,14,8,0.571,7,5
"3190","Margaretamys_beccarii","beccarii","Margaretamys",1,10,1,1,0,9,1,0.111,1,0
"3191","Margaretamys_christinae","christinae","Margaretamys",1,10,1,1,0,9,1,0.111,1,0
"3192","Margaretamys_elegans","elegans","Margaretamys",1,10,1,1,0,9,1,0.111,1,0
"3193","Margaretamys_parvus","parvus","Margaretamys",1,10,1,1,0,9,1,0.111,1,0
"3194","Marmosa_agilis","agilis","Marmosa",1,10,1,1,0,6,1,0.167,1,0
"3195","Marmosa_alstoni","alstoni","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3196","Marmosa_andersoni","andersoni","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3197","Marmosa_beatrix","beatrix","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3198","Marmosa_bruchi","bruchi","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3199","Marmosa_budini","budini","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3200","Marmosa_caucae","caucae","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3201","Marmosa_chloe","chloe","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3202","Marmosa_citella","citella","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3203","Marmosa_grenadae","grenadae","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3204","Marmosa_impavida","impavida","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3205","Marmosa_incana","incana","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3206","Marmosa_janetta","janetta","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3207","Marmosa_lepida","lepida","Marmosa",1,1,1,1,0,6,1,0.167,0,0
"3208","Marmosa_leucastra","leucastra","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3209","Marmosa_maranii","maranii","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3210","Marmosa_mimetra","mimetra","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3211","Marmosa_mitis","mitis","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3212","Marmosa_nesaea","nesaea","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3213","Marmosa_noctivaga","noctivaga","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3214","Marmosa_parata","parata","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3215","Marmosa_quichua","quichua","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3216","Marmosa_rubra","rubra","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3217","Marmosa_rutteri","rutteri","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3218","Marmosa_sinaloae","sinaloae","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3219","Marmosa_sobrina","sobrina","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3220","Marmosa_tobagi","tobagi","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3221","Marmosa_tyleriana","tyleriana","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3222","Marmosa_verax","verax","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3223","Marmosa_xerophila","xerophila","Marmosa",0,0,0,0,0,NA,0,0,0,0
"3224","Marmosops_bishopi","bishopi","Marmosops",2,23,1,2,0,10,2,0.2,1,0
"3225","Marmosops_carri","carri","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3226","Marmosops_caucae","caucae","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3227","Marmosops_cracens","cracens","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3228","Marmosops_creightoni","creightoni","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3229","Marmosops_dorothea","dorothea","Marmosops",1,10,1,1,0,20,1,0.05,1,0
"3230","Marmosops_fuscatus","fuscatus","Marmosops",1,3,1,1,0,19,1,0.053,0,0
"3231","Marmosops_handleyi","handleyi","Marmosops",1,9,1,1,0,10,1,0.1,0,0
"3232","Marmosops_impavidus","impavidus","Marmosops",1,14,1,1,0,10,1,0.1,1,0
"3233","Marmosops_incanus","incanus","Marmosops",11,229,8,11,0,18,8,0.444,8,0
"3234","Marmosops_invictus","invictus","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3235","Marmosops_juninensis","juninensis","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3236","Marmosops_neblina","neblina","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3237","Marmosops_noctivagus","noctivagus","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3238","Marmosops_ocellatus","ocellatus","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3239","Marmosops_ojastii","ojastii","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3240","Marmosops_pakaraimae","pakaraimae","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3241","Marmosops_parvidens","parvidens","Marmosops",1,225,1,1,0,20,1,0.05,1,0
"3242","Marmosops_paulensis","paulensis","Marmosops",1,8,1,1,0,13,1,0.077,0,0
"3243","Marmosops_pinheiroi","pinheiroi","Marmosops",0,0,0,0,0,NA,0,0,0,0
"3244","Marmota_arrodens","arrodens","Marmota",0,0,0,0,0,NA,0,0,0,0
"3245","Marmota_bobak","bobak","Marmota",2,6,2,2,0,1,2,2,0,2
"3246","Marmota_broweri","broweri","Marmota",0,0,0,0,0,NA,0,0,0,0
"3247","Marmota_caligata","caligata","Marmota",11,276,11,9,0,17,7,0.412,6,1
"3248","Marmota_monax","monax","Marmota",39,947,25,37,1,35,19,0.543,26,1
"3249","Marmota_olympus","olympus","Marmota",4,75,4,4,0,17,4,0.235,2,0
"3250","Marmota_sibirica","sibirica","Marmota",7,157,6,7,0,23,6,0.261,6,0
"3251","Marmota_vancouverensis","vancouverensis","Marmota",12,225,10,12,0,17,7,0.412,5,1
"3252","Martes_flavigula","flavigula","Martes",21,268,18,20,1,19,10,0.526,10,5
"3253","Martes_foina","foina","Martes",39,606,32,37,1,24,14,0.583,18,3
"3254","Martes_gwatkinsii","gwatkinsii","Martes",1,2,1,1,0,3,1,0.333,0,1
"3255","Martes_martes","martes","Martes",70,1297,43,62,2,28,19,0.679,33,8
"3256","Martes_nobilis","nobilis","Martes",0,0,0,0,0,NA,0,0,0,0
"3257","Martes_pennanti","pennanti","Martes",153,4501,89,137,11,29,37,1.276,101,11
"3258","Martes_toufoeus","toufoeus","Martes",0,0,0,0,0,NA,0,0,0,0
"3259","Martes_zibellina","zibellina","Martes",32,555,29,32,0,38,13,0.342,15,4
"3260","Massoutiera_mzabi","mzabi","Massoutiera",0,0,0,0,0,NA,0,0,0,0
"3261","Mastacomys_fuscus","fuscus","Mastacomys",7,75,5,6,0,21,5,0.238,4,1
"3262","Mastomys_awashensis","awashensis","Mastomys",1,7,1,1,0,7,1,0.143,0,0
"3263","Mastomys_azrek","azrek","Mastomys",0,0,0,0,0,NA,0,0,0,0
"3264","Mastomys_colberti","colberti","Mastomys",0,0,0,0,0,NA,0,0,0,0
"3265","Mastomys_coucha","coucha","Mastomys",6,98,6,6,0,21,5,0.238,4,0
"3266","Mastomys_erythroleucus","erythroleucus","Mastomys",5,19,3,5,0,11,3,0.273,0,2
"3267","Mastomys_hildebrandtii","hildebrandtii","Mastomys",0,0,0,0,0,NA,0,0,0,0
"3268","Mastomys_huberti","huberti","Mastomys",1,1,1,1,0,2,1,0.5,0,1
"3269","Mastomys_kollmannspergeri","kollmannspergeri","Mastomys",0,0,0,0,0,NA,0,0,0,0
"3270","Mastomys_natalensis","natalensis","Mastomys",15,582,14,14,0,38,8,0.211,8,0
"3271","Mastomys_pernanus","pernanus","Mastomys",0,0,0,0,0,NA,0,0,0,0
"3272","Mastomys_shortridgei","shortridgei","Mastomys",0,0,0,0,0,NA,0,0,0,0
"3273","Mastomys_somereni","somereni","Mastomys",0,0,0,0,0,NA,0,0,0,0
"3274","Mastomys_verheyeni","verheyeni","Mastomys",0,0,0,0,0,NA,0,0,0,0
"3275","Maxomys_alticola","alticola","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3276","Maxomys_baeodon","baeodon","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3277","Maxomys_bartelsii","bartelsii","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3278","Maxomys_dollmani","dollmani","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3279","Maxomys_hellwaldii","hellwaldii","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3280","Maxomys_hylomyoides","hylomyoides","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3281","Maxomys_inas","inas","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3282","Maxomys_inflatus","inflatus","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3283","Maxomys_moi","moi","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3284","Maxomys_musschenbroekii","musschenbroekii","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3285","Maxomys_ochraceiventer","ochraceiventer","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3286","Maxomys_pagensis","pagensis","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3287","Maxomys_panglima","panglima","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3288","Maxomys_rajah","rajah","Maxomys",5,9,5,3,0,9,2,0.222,0,1
"3289","Maxomys_tajuddinii","tajuddinii","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3290","Maxomys_wattsi","wattsi","Maxomys",0,0,0,0,0,NA,0,0,0,0
"3291","Maxomys_whiteheadi","whiteheadi","Maxomys",3,98,3,2,0,14,2,0.143,1,0
"3292","Mazama_bororo","bororo","Mazama",5,70,4,5,0,18,4,0.222,3,1
"3293","Mazama_bricenii","bricenii","Mazama",0,0,0,0,0,NA,0,0,0,0
"3294","Mazama_chunyi","chunyi","Mazama",7,184,7,7,0,18,5,0.278,4,2
"3295","Mazama_gouazoupira","gouazoupira","Mazama",28,137,25,24,1,13,6,0.462,3,5
"3296","Mazama_nana","nana","Mazama",9,143,9,8,0,18,4,0.222,4,2
"3297","Mazama_nemorivaga","nemorivaga","Mazama",3,6,2,3,0,11,1,0.091,0,1
