"","genus_species","species","genus","publications","citations","journals","articles","reviews","years_publishing","h","m","i10","h5","logh1"
"5997","Sorex_fimbriatus","fimbriatus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"5998","Sorex_forsteri","forsteri","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"5999","Sorex_fumeus","fumeus","Sorex",3,37,3,3,0,24,3,0.125,1,0,0.602059991327962
"6000","Sorex_gaspensis","gaspensis","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6001","Sorex_gracillimus","gracillimus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6002","Sorex_granarius","granarius","Sorex",1,5,1,1,0,9,1,0.111,0,0,0.301029995663981
"6003","Sorex_grantii","grantii","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6004","Sorex_griffithi","griffithi","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6005","Sorex_hawkeri","hawkeri","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6006","Sorex_haydeni","haydeni","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6007","Sorex_hosonoi","hosonoi","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6008","Sorex_hydrodromus","hydrodromus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6009","Sorex_ibarrai","ibarrai","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6010","Sorex_isodon","isodon","Sorex",1,1,1,1,0,2,1,0.5,0,1,0.301029995663981
"6011","Sorex_ixtlanensis","ixtlanensis","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6012","Sorex_jacksoni","jacksoni","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6013","Sorex_kennardi","kennardi","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6014","Sorex_kinczumi","kinczumi","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6015","Sorex_kinezumi","kinezumi","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6016","Sorex_kozlovi","kozlovi","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6017","Sorex_leucogaster","leucogaster","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6018","Sorex_longirostris","longirostris","Sorex",2,24,2,2,0,6,2,0.333,1,0,0.477121254719662
"6019","Sorex_lyelli","lyelli","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6020","Sorex_macrodon","macrodon","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6021","Sorex_macrurus","macrurus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6022","Sorex_madrensis","madrensis","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6023","Sorex_maritimensis","maritimensis","Sorex",2,4,2,2,0,12,1,0.083,0,0,0.301029995663981
"6024","Sorex_mccarthyi","mccarthyi","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6025","Sorex_mediopua","mediopua","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6026","Sorex_merriami","merriami","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6027","Sorex_micrura","micrura","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6028","Sorex_milleri","milleri","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6029","Sorex_minutissimus","minutissimus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6030","Sorex_minutus","minutus","Sorex",6,117,5,6,0,16,5,0.312,5,1,0.778151250383644
"6031","Sorex_mirabilis","mirabilis","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6032","Sorex_monticolus","monticolus","Sorex",5,190,5,5,0,22,4,0.182,4,0,0.698970004336019
"6033","Sorex_nanus","nanus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6034","Sorex_nemorivagus","nemorivagus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6035","Sorex_neomexicanus","neomexicanus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6036","Sorex_niger","niger","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6037","Sorex_oreopolus","oreopolus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6038","Sorex_orizabae","orizabae","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6039","Sorex_pacificus","pacificus","Sorex",1,43,1,0,1,23,1,0.043,1,0,0.301029995663981
"6040","Sorex_planiceps","planiceps","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6041","Sorex_portenkoi","portenkoi","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6042","Sorex_preblei","preblei","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6043","Sorex_psilurus","psilurus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6044","Sorex_raddei","raddei","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6045","Sorex_religiosus","religiosus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6046","Sorex_richardsonii","richardsonii","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6047","Sorex_roboratus","roboratus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6048","Sorex_rohweri","rohweri","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6049","Sorex_rutilus","rutilus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6050","Sorex_salvini","salvini","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6051","Sorex_samniticus","samniticus","Sorex",1,1,1,1,0,7,1,0.143,0,0,0.301029995663981
"6052","Sorex_saturatior","saturatior","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6053","Sorex_saussurei","saussurei","Sorex",1,3,1,1,0,13,1,0.077,0,0,0.301029995663981
"6054","Sorex_sclateri","sclateri","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6055","Sorex_sikimensis","sikimensis","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6056","Sorex_sinalis","sinalis","Sorex",1,1,1,1,0,3,1,0.333,0,1,0.301029995663981
"6057","Sorex_sonomae","sonomae","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6058","Sorex_stizodon","stizodon","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6059","Sorex_subaraneus","subaraneus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6060","Sorex_tenellus","tenellus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6061","Sorex_thibetanus","thibetanus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6062","Sorex_trowbridgii","trowbridgii","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6063","Sorex_tundrensis","tundrensis","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6064","Sorex_ugyunak","ugyunak","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6065","Sorex_unguiculatus","unguiculatus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6066","Sorex_vagrans","vagrans","Sorex",2,59,2,2,0,20,1,0.05,1,0,0.301029995663981
"6067","Sorex_ventralis","ventralis","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6068","Sorex_veraecrucis","veraecrucis","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6069","Sorex_veraepacis","veraepacis","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6070","Sorex_volnuchini","volnuchini","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6071","Sorex_wardi","wardi","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6072","Sorex_yukonicus","yukonicus","Sorex",0,0,0,0,0,NA,0,0,0,0,0
"6073","Soricomys_kalinga","kalinga","Soricomys",0,0,0,0,0,NA,0,0,0,0,0
"6074","Soricomys_leonardocoi","leonardocoi","Soricomys",1,21,1,1,0,9,1,0.111,1,0,0.301029995663981
"6075","Soricomys_montanus","montanus","Soricomys",1,21,1,1,0,9,1,0.111,1,0,0.301029995663981
"6076","Soricomys_musseri","musseri","Soricomys",0,0,0,0,0,NA,0,0,0,0,0
"6077","Soriculus_irene","irene","Soriculus",0,0,0,0,0,NA,0,0,0,0,0
"6078","Soriculus_minor","minor","Soriculus",0,0,0,0,0,NA,0,0,0,0,0
"6079","Soriculus_nigrescens","nigrescens","Soriculus",0,0,0,0,0,NA,0,0,0,0,0
"6080","Soriculus_radulus","radulus","Soriculus",0,0,0,0,0,NA,0,0,0,0,0
"6081","Sotalia_fluviatilis","fluviatilis","Sotalia",25,358,17,21,1,27,9,0.333,9,2,1
"6082","Sotalia_guianensis","guianensis","Sotalia",54,410,41,46,1,19,10,0.526,11,4,1.04139268515822
"6083","Sousa_chinensis","chinensis","Sousa",124,2323,60,0,0,24,25,1.042,64,10,1.41497334797082
"6084","Sousa_plumbea","plumbea","Sousa",23,219,15,17,0,19,9,0.474,6,4,1
"6085","Sousa_sahulensis","sahulensis","Sousa",14,157,8,8,0,6,9,1.5,8,6,1
"6086","Sousa_teuszii","teuszii","Sousa",14,236,11,10,2,12,9,0.75,9,3,1
"6087","Spalacopus_cyanus","cyanus","Spalacopus",2,11,2,2,0,11,1,0.091,1,0,0.301029995663981
"6088","Spalax_antiquus","antiquus","Spalax",0,0,0,0,0,NA,0,0,0,0,0
"6089","Spalax_arenarius","arenarius","Spalax",0,0,0,0,0,NA,0,0,0,0,0
"6090","Spalax_carmeli","carmeli","Spalax",2,39,2,2,0,18,2,0.111,1,0,0.477121254719662
"6091","Spalax_giganteus","giganteus","Spalax",1,5,1,1,0,8,1,0.125,0,0,0.301029995663981
"6092","Spalax_microphthalmus","microphthalmus","Spalax",0,0,0,0,0,NA,0,0,0,0,0
"6093","Spalax_uralensis","uralensis","Spalax",0,0,0,0,0,NA,0,0,0,0,0
"6094","Spalax_zemni","zemni","Spalax",0,0,0,0,0,NA,0,0,0,0,0
"6095","Spelaeomys_florensis","florensis","Spelaeomys",0,0,0,0,0,NA,0,0,0,0,0
"6096","Speothos_pacivorus","pacivorus","Speothos",0,0,0,0,0,NA,0,0,0,0,0
"6097","Speothos_venaticus","venaticus","Speothos",20,237,15,18,1,13,9,0.692,8,3,1
"6098","Spermophilopsis_leptodactylus","leptodactylus","Spermophilopsis",0,0,0,0,0,NA,0,0,0,0,0
"6099","Spermophilus_alashanicus","alashanicus","Spermophilus",0,0,0,0,0,NA,0,0,0,0,0
"6100","Spermophilus_brevicauda","brevicauda","Spermophilus",0,0,0,0,0,NA,0,0,0,0,0
"6101","Spermophilus_citellus","citellus","Spermophilus",21,181,15,18,2,15,7,0.467,6,2,0.903089986991944
"6102","Spermophilus_dauricus","dauricus","Spermophilus",0,0,0,0,0,NA,0,0,0,0,0
"6103","Spermophilus_musicus","musicus","Spermophilus",1,2,1,1,0,10,1,0.1,0,0,0.301029995663981
"6104","Spermophilus_odessanus","odessanus","Spermophilus",0,0,0,0,0,NA,0,0,0,0,0
"6105","Spermophilus_pallidicauda","pallidicauda","Spermophilus",0,0,0,0,0,NA,0,0,0,0,0
"6106","Spermophilus_ralli","ralli","Spermophilus",0,0,0,0,0,NA,0,0,0,0,0
"6107","Spermophilus_relictus","relictus","Spermophilus",0,0,0,0,0,NA,0,0,0,0,0
"6108","Spermophilus_taurensis","taurensis","Spermophilus",1,2,1,1,0,3,1,0.333,0,1,0.301029995663981
"6109","Spermophilus_torosensis","torosensis","Spermophilus",0,0,0,0,0,NA,0,0,0,0,0
"6110","Spermophilus_xanthoprymnus","xanthoprymnus","Spermophilus",4,40,4,4,0,11,3,0.273,1,0,0.602059991327962
"6111","Sphaerias_blanfordi","blanfordi","Sphaerias",1,5,1,0,1,11,1,0.091,0,0,0.301029995663981
"6112","Sphaeronycteris_toxophyllum","toxophyllum","Sphaeronycteris",1,2,1,1,0,3,1,0.333,0,1,0.301029995663981
"6113","Sphiggurus_roosmalenorum","roosmalenorum","Sphiggurus",0,0,0,0,0,NA,0,0,0,0,0
"6114","Spilocuscus_kraemeri","kraemeri","Spilocuscus",2,5,1,1,1,5,1,0.2,0,0,0.301029995663981
"6115","Spilocuscus_maculatus","maculatus","Spilocuscus",1,4,1,1,0,13,1,0.077,0,0,0.301029995663981
"6116","Spilocuscus_papuensis","papuensis","Spilocuscus",0,0,0,0,0,NA,0,0,0,0,0
"6117","Spilocuscus_rufoniger","rufoniger","Spilocuscus",0,0,0,0,0,NA,0,0,0,0,0
"6118","Spilocuscus_wilsoni","wilsoni","Spilocuscus",0,0,0,0,0,NA,0,0,0,0,0
"6119","Spilogale_angustifrons","angustifrons","Spilogale",0,0,0,0,0,NA,0,0,0,0,0
"6120","Spilogale_pygmaea","pygmaea","Spilogale",1,6,1,1,0,12,1,0.083,0,0,0.301029995663981
"6121","Srilankamys_ohiensis","ohiensis","Srilankamys",0,0,0,0,0,NA,0,0,0,0,0
"6122","Steatomys_bocagei","bocagei","Steatomys",0,0,0,0,0,NA,0,0,0,0,0
"6123","Steatomys_caurinus","caurinus","Steatomys",0,0,0,0,0,NA,0,0,0,0,0
"6124","Steatomys_cuppedius","cuppedius","Steatomys",0,0,0,0,0,NA,0,0,0,0,0
"6125","Steatomys_jacksoni","jacksoni","Steatomys",0,0,0,0,0,NA,0,0,0,0,0
"6126","Steatomys_krebsii","krebsii","Steatomys",0,0,0,0,0,NA,0,0,0,0,0
"6127","Steatomys_opimus","opimus","Steatomys",0,0,0,0,0,NA,0,0,0,0,0
"6128","Steatomys_parvus","parvus","Steatomys",1,22,1,1,0,26,1,0.038,1,0,0.301029995663981
"6129","Steatomys_pratensis","pratensis","Steatomys",2,19,2,2,0,16,2,0.125,1,0,0.477121254719662
"6130","Stenella_attenuata","attenuata","Stenella",33,409,19,28,1,16,12,0.75,14,2,1.11394335230684
"6131","Stenella_caudata","caudata","Stenella",0,0,0,0,0,NA,0,0,0,0,0
"6132","Stenella_clymene","clymene","Stenella",7,49,6,6,1,12,4,0.333,1,2,0.698970004336019
"6133","Stenella_coeruleoalba","coeruleoalba","Stenella",61,1262,46,44,8,24,21,0.875,37,7,1.34242268082221
"6134","Stenella_doederleini","doederleini","Stenella",0,0,0,0,0,NA,0,0,0,0,0
"6135","Stenella_frontalis","frontalis","Stenella",20,300,17,20,0,15,9,0.6,6,5,1
"6136","Stenella_johnsoni","johnsoni","Stenella",0,0,0,0,0,NA,0,0,0,0,0
"6137","Stenella_plagiodon","plagiodon","Stenella",0,0,0,0,0,NA,0,0,0,0,0
"6138","Stenella_plumatilis","plumatilis","Stenella",0,0,0,0,0,NA,0,0,0,0,0
"6139","Stenella_spinosa","spinosa","Stenella",0,0,0,0,0,NA,0,0,0,0,0
"6140","Steno_bredanensis","bredanensis","Steno",22,163,14,16,3,13,8,0.615,6,2,0.954242509439325
"6141","Stenocephalemys_albipes","albipes","Stenocephalemys",1,4,1,1,0,8,1,0.125,0,0,0.301029995663981
"6142","Stenocephalemys_albocaudata","albocaudata","Stenocephalemys",0,0,0,0,0,NA,0,0,0,0,0
"6143","Stenocephalemys_griseicauda","griseicauda","Stenocephalemys",0,0,0,0,0,NA,0,0,0,0,0
"6144","Stenocephalemys_ruppi","ruppi","Stenocephalemys",0,0,0,0,0,NA,0,0,0,0,0
"6145","Stenoderma_microdon","microdon","Stenoderma",0,0,0,0,0,NA,0,0,0,0,0
"6146","Stenoderma_rufum","rufum","Stenoderma",0,0,0,0,0,NA,0,0,0,0,0
"6147","Stochomys_longicaudatus","longicaudatus","Stochomys",1,1,1,1,0,3,1,0.333,0,1,0.301029995663981
"6148","Strepsiportax_gluten","gluten","Strepsiportax",0,0,0,0,0,NA,0,0,0,0,0
"6149","Strigocuscus_celebensis","celebensis","Strigocuscus",2,45,2,2,0,19,2,0.105,2,0,0.477121254719662
"6150","Strigocuscus_pelegensis","pelegensis","Strigocuscus",0,0,0,0,0,NA,0,0,0,0,0
"6151","Strigocuscus_pelengensis","pelengensis","Strigocuscus",0,0,0,0,0,NA,0,0,0,0,0
"6152","Sturnira_angeli","angeli","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6153","Sturnira_aratathomasi","aratathomasi","Sturnira",1,6,1,1,0,11,1,0.091,0,0,0.301029995663981
"6154","Sturnira_bakeri","bakeri","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6155","Sturnira_bidens","bidens","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6156","Sturnira_bogotensis","bogotensis","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6157","Sturnira_burtonlimi","burtonlimi","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6158","Sturnira_erythromos","erythromos","Sturnira",2,10,2,2,0,7,1,0.143,1,0,0.301029995663981
"6159","Sturnira_hondurensis","hondurensis","Sturnira",3,22,3,3,0,7,2,0.286,1,1,0.477121254719662
"6160","Sturnira_koopmanhilli","koopmanhilli","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6161","Sturnira_ludovici","ludovici","Sturnira",5,36,3,5,0,12,4,0.333,1,1,0.698970004336019
"6162","Sturnira_magna","magna","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6163","Sturnira_mistratensis","mistratensis","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6164","Sturnira_mordax","mordax","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6165","Sturnira_nana","nana","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6166","Sturnira_oporaphilum","oporaphilum","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6167","Sturnira_parvidens","parvidens","Sturnira",3,11,3,3,0,4,2,0.5,0,2,0.477121254719662
"6168","Sturnira_perla","perla","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6169","Sturnira_sorianoi","sorianoi","Sturnira",0,0,0,0,0,NA,0,0,0,0,0
"6170","Sturnira_thomasi","thomasi","Sturnira",1,36,1,1,0,14,1,0.071,1,0,0.301029995663981
"6171","Sturnira_tildae","tildae","Sturnira",3,70,3,3,0,11,2,0.182,2,1,0.477121254719662
"6172","Styloctenium_mindorensis","mindorensis","Styloctenium",0,0,0,0,0,NA,0,0,0,0,0
"6173","Styloctenium_wallacei","wallacei","Styloctenium",0,0,0,0,0,NA,0,0,0,0,0
"6174","Stylodipus_andrewsi","andrewsi","Stylodipus",0,0,0,0,0,NA,0,0,0,0,0
"6175","Stylodipus_sungorus","sungorus","Stylodipus",0,0,0,0,0,NA,0,0,0,0,0
"6176","Stylodipus_telum","telum","Stylodipus",0,0,0,0,0,NA,0,0,0,0,0
"6177","Submyotodon_latirostris","latirostris","Submyotodon",0,0,0,0,0,NA,0,0,0,0,0
