"","genus_species","species","genus","publications","citations","journals","articles","reviews","years_publishing","h","m","i10","h5"
"1513","Ctenomys_conoveri","conoveri","Ctenomys",2,51,2,2,0,31,2,0.065,2,0
"1514","Ctenomys_coyhaiquensis","coyhaiquensis","Ctenomys",2,37,2,2,0,25,2,0.08,1,0
"1515","Ctenomys_dorbignyi","dorbignyi","Ctenomys",7,143,5,7,0,21,6,0.286,6,1
"1516","Ctenomys_dorsalis","dorsalis","Ctenomys",1,3,1,1,0,2,1,0.5,0,1
"1517","Ctenomys_emilianus","emilianus","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1518","Ctenomys_erikacuellarae","erikacuellarae","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1519","Ctenomys_famosus","famosus","Ctenomys",1,2,1,1,0,2,1,0.5,0,1
"1520","Ctenomys_flamarioni","flamarioni","Ctenomys",15,211,13,14,1,30,9,0.3,9,1
"1521","Ctenomys_fochi","fochi","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1522","Ctenomys_fodax","fodax","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1523","Ctenomys_frater","frater","Ctenomys",2,51,2,2,0,31,2,0.065,2,0
"1524","Ctenomys_fulvus","fulvus","Ctenomys",2,24,2,2,0,36,2,0.056,2,0
"1525","Ctenomys_goodfellowi","goodfellowi","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1526","Ctenomys_haigi","haigi","Ctenomys",15,368,12,13,1,24,8,0.333,8,4
"1527","Ctenomys_johannis","johannis","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1528","Ctenomys_juris","juris","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1529","Ctenomys_knighti","knighti","Ctenomys",2,41,2,2,0,10,2,0.2,2,0
"1530","Ctenomys_lami","lami","Ctenomys",11,152,10,10,1,20,8,0.4,8,0
"1531","Ctenomys_latro","latro","Ctenomys",1,1,1,1,0,13,1,0.077,0,0
"1532","Ctenomys_lessai","lessai","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1533","Ctenomys_leucodon","leucodon","Ctenomys",4,112,4,4,0,31,4,0.129,3,0
"1534","Ctenomys_lewisi","lewisi","Ctenomys",2,51,2,2,0,31,2,0.065,2,0
"1535","Ctenomys_magellanicus","magellanicus","Ctenomys",9,47,8,9,0,20,5,0.25,1,1
"1536","Ctenomys_maulinus","maulinus","Ctenomys",10,142,8,10,0,45,5,0.111,3,0
"1537","Ctenomys_mendocinus","mendocinus","Ctenomys",20,194,14,19,0,28,10,0.357,11,1
"1538","Ctenomys_nattereri","nattereri","Ctenomys",1,3,1,1,0,1,1,1,0,1
"1539","Ctenomys_occultus","occultus","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1540","Ctenomys_opimus","opimus","Ctenomys",10,142,8,10,0,33,6,0.182,5,1
"1541","Ctenomys_osvaldoreigi","osvaldoreigi","Ctenomys",3,11,3,3,0,22,1,0.045,0,1
"1542","Ctenomys_pearsoni","pearsoni","Ctenomys",19,128,14,19,0,25,7,0.28,5,0
"1543","Ctenomys_perrensi","perrensi","Ctenomys",5,101,5,5,0,21,5,0.238,2,1
"1544","Ctenomys_peruanus","peruanus","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1545","Ctenomys_pilarensis","pilarensis","Ctenomys",2,21,2,1,1,24,2,0.083,1,1
"1546","Ctenomys_pontifex","pontifex","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1547","Ctenomys_porteousi","porteousi","Ctenomys",9,146,8,9,0,31,7,0.226,7,1
"1548","Ctenomys_pundti","pundti","Ctenomys",2,5,2,2,0,16,1,0.062,0,0
"1549","Ctenomys_rionegrensis","rionegrensis","Ctenomys",13,180,9,13,0,23,6,0.261,5,0
"1550","Ctenomys_robore","robore","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1551","Ctenomys_roigi","roigi","Ctenomys",4,100,3,4,0,21,4,0.19,3,1
"1552","Ctenomys_rosendopascuali","rosendopascuali","Ctenomys",4,10,3,4,0,22,1,0.045,0,0
"1553","Ctenomys_saltarius","saltarius","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1554","Ctenomys_scagliai","scagliai","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1555","Ctenomys_sericeus","sericeus","Ctenomys",1,7,1,0,0,8,1,0.125,0,0
"1556","Ctenomys_sociabilis","sociabilis","Ctenomys",31,774,21,27,2,24,14,0.583,18,4
"1557","Ctenomys_steinbachi","steinbachi","Ctenomys",5,66,5,5,0,31,4,0.129,2,0
"1558","Ctenomys_sylvanus","sylvanus","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1559","Ctenomys_talarum","talarum","Ctenomys",143,2158,67,139,1,55,26,0.473,68,5
"1560","Ctenomys_torquatus","torquatus","Ctenomys",22,384,19,21,1,66,11,0.167,11,2
"1561","Ctenomys_tuconax","tuconax","Ctenomys",4,78,4,4,0,14,2,0.143,2,0
"1562","Ctenomys_tucumanus","tucumanus","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1563","Ctenomys_tulduco","tulduco","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1564","Ctenomys_validus","validus","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1565","Ctenomys_viperinus","viperinus","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1566","Ctenomys_yatesi","yatesi","Ctenomys",0,0,0,0,0,NA,0,0,0,0
"1567","Ctenomys_yolandae","yolandae","Ctenomys",2,46,2,2,0,25,2,0.08,2,0
"1568","Cubanycteris_silvai","silvai","Cubanycteris",2,23,2,2,0,16,2,0.125,2,1
"1569","Cuniculus_paca","paca","Cuniculus",542,13582,261,523,8,61,56,0.918,317,11
"1570","Cuniculus_taczanowskii","taczanowskii","Cuniculus",6,76,6,5,0,11,4,0.364,2,1
"1571","Cuon_javanicus","javanicus","Cuon",1,5,1,1,0,85,1,0.012,0,0
"1572","Cuon_primaevus","primaevus","Cuon",0,0,0,0,0,NA,0,0,0,0
"1573","Cuon_stehlini","stehlini","Cuon",0,0,0,0,0,NA,0,0,0,0
"1574","Cuscomys_ashaninka","ashaninka","Cuscomys",3,28,3,2,0,21,2,0.095,1,0
"1575","Cuscomys_oblativa","oblativa","Cuscomys",0,0,0,0,0,NA,0,0,0,0
"1576","Cyclopes_catellus","catellus","Cyclopes",1,20,1,1,0,3,1,0.333,1,1
"1577","Cyclopes_didactylus","didactylus","Cyclopes",21,166,19,20,0,93,6,0.065,3,3
"1578","Cyclopes_ida","ida","Cyclopes",1,20,1,1,0,3,1,0.333,1,1
"1579","Cyclopes_rufus","rufus","Cyclopes",0,0,0,0,0,NA,0,0,0,0
"1580","Cyclopes_thomasi","thomasi","Cyclopes",0,0,0,0,0,NA,0,0,0,0
"1581","Cyclopes_xinguensis","xinguensis","Cyclopes",0,0,0,0,0,NA,0,0,0,0
"1582","Cynarctoides_emryi","emryi","Cynarctoides",0,0,0,0,0,NA,0,0,0,0
"1583","Cynarctoides_luskensis","luskensis","Cynarctoides",0,0,0,0,0,NA,0,0,0,0
"1584","Cynarctus_crucidens","crucidens","Cynarctus",0,0,0,0,0,NA,0,0,0,0
"1585","Cynarctus_galushai","galushai","Cynarctus",0,0,0,0,0,NA,0,0,0,0
"1586","Cynarctus_saxatilis","saxatilis","Cynarctus",0,0,0,0,0,NA,0,0,0,0
"1587","Cynarctus_voorhiesi","voorhiesi","Cynarctus",0,0,0,0,0,NA,0,0,0,0
"1588","Cynictis_bradfieldi","bradfieldi","Cynictis",0,0,0,0,0,NA,0,0,0,0
"1589","Cynictis_lepturus","lepturus","Cynictis",0,0,0,0,0,NA,0,0,0,0
"1590","Cynictis_pencillata","pencillata","Cynictis",0,0,0,0,0,NA,0,0,0,0
"1591","Cynictis_penicillata","penicillata","Cynictis",47,635,33,45,1,65,16,0.246,25,3
"1592","Cynocephalus_falconeri","falconeri","Cynocephalus",0,0,0,0,0,NA,0,0,0,0
"1593","Cynocephalus_volans","volans","Cynocephalus",11,135,9,10,0,35,7,0.2,4,2
"1594","Cynodesmus_canavus","canavus","Cynodesmus",0,0,0,0,0,NA,0,0,0,0
"1595","Cynodesmus_cooki","cooki","Cynodesmus",0,0,0,0,0,NA,0,0,0,0
"1596","Cynodesmus_euthos","euthos","Cynodesmus",0,0,0,0,0,NA,0,0,0,0
"1597","Cynodesmus_martini","martini","Cynodesmus",0,0,0,0,0,NA,0,0,0,0
"1598","Cynodesmus_minor","minor","Cynodesmus",0,0,0,0,0,NA,0,0,0,0
"1599","Cynodesmus_thomsoni","thomsoni","Cynodesmus",0,0,0,0,0,NA,0,0,0,0
"1600","Cynodesmus_thooides","thooides","Cynodesmus",0,0,0,0,0,NA,0,0,0,0
"1601","Cynodictis_oregonensis","oregonensis","Cynodictis",0,0,0,0,0,NA,0,0,0,0
"1602","Cynodictis_temnodon","temnodon","Cynodictis",0,0,0,0,0,NA,0,0,0,0
"1603","Cynogale_bennetti","bennetti","Cynogale",0,0,0,0,0,NA,0,0,0,0
"1604","Cynogale_bennettii","bennettii","Cynogale",9,195,6,9,0,15,5,0.333,5,0
"1605","Cynomops_greenhalli","greenhalli","Cynomops",8,676,8,8,0,23,5,0.217,5,1
"1606","Cynomops_mexicanus","mexicanus","Cynomops",1,7,1,1,0,13,1,0.077,0,0
"1607","Cynomops_planirostris","planirostris","Cynomops",15,505,13,15,0,23,6,0.261,4,2
"1608","Cynomys_leucurus","leucurus","Cynomys",60,1182,34,59,0,54,19,0.352,33,3
"1609","Cynomys_ludovicianus","ludovicianus","Cynomys",581,11517,201,536,26,68,53,0.779,304,11
"1610","Cynomys_mexicanus","mexicanus","Cynomys",22,229,15,20,0,28,9,0.321,8,2
"1611","Cynomys_parvidens","parvidens","Cynomys",23,365,15,23,0,22,11,0.5,11,1
"1612","Cynopterus_brachyotis","brachyotis","Cynopterus",100,2124,76,0,0,60,24,0.4,49,5
"1613","Cynopterus_horsfieldii","horsfieldii","Cynopterus",9,171,8,9,0,31,5,0.161,4,0
"1614","Cynopterus_luzoniensis","luzoniensis","Cynopterus",0,0,0,0,0,NA,0,0,0,0
"1615","Cynopterus_minutus","minutus","Cynopterus",1,19,1,1,0,24,1,0.042,1,0
"1616","Cynopterus_montanoi","montanoi","Cynopterus",0,0,0,0,0,NA,0,0,0,0
"1617","Cynopterus_nusatenggara","nusatenggara","Cynopterus",2,9,2,2,0,25,2,0.08,0,0
"1618","Cynopterus_sphinx","sphinx","Cynopterus",176,2966,95,0,0,74,27,0.365,71,5
"1619","Cynopterus_titthaecheilus","titthaecheilus","Cynopterus",4,20,3,4,0,31,2,0.065,1,1
"1620","Cynotherium_sardous","sardous","Cynotherium",8,142,7,8,0,35,7,0.2,5,1
"1621","Cystophora_cristata","cristata","Cystophora",236,5666,113,225,6,197,39,0.198,151,8
"1622","Cyttarops_alecto","alecto","Cyttarops",5,23,5,5,0,15,3,0.2,1,1
"1623","Dacnomys_millardi","millardi","Dacnomys",1,1,1,1,0,4,1,0.25,0,1
"1624","Dactylomys_boliviensis","boliviensis","Dactylomys",3,18,3,3,0,27,2,0.074,1,1
"1625","Dactylomys_dactylinus","dactylinus","Dactylomys",3,106,3,3,0,61,2,0.033,1,0
"1626","Dactylomys_peruanus","peruanus","Dactylomys",0,0,0,0,0,NA,0,0,0,0
"1627","Dactylopsila_magalura","magalura","Dactylopsila",0,0,0,0,0,NA,0,0,0,0
"1628","Dactylopsila_megalura","megalura","Dactylopsila",0,0,0,0,0,NA,0,0,0,0
"1629","Dactylopsila_palpator","palpator","Dactylopsila",1,18,1,1,0,16,1,0.062,1,0
"1630","Dactylopsila_tatei","tatei","Dactylopsila",0,0,0,0,0,NA,0,0,0,0
"1631","Dactylopsila_trivirgata","trivirgata","Dactylopsila",17,286,17,16,1,37,7,0.189,6,0
"1632","Dagonodum_mojnum","mojnum","Dagonodum",2,7,2,2,0,5,1,0.2,0,1
"1633","Dakotallomys_whitei","whitei","Dakotallomys",0,0,0,0,0,NA,0,0,0,0
"1634","Dama_clactoniana","clactoniana","Dama",14,180,12,12,1,83,8,0.096,7,2
"1635","Dama_dama","dama","Dama",1222,21975,456,1151,30,67,63,0.94,607,15
"1636","Damaliscus_antiquus","antiquus","Damaliscus",0,0,0,0,0,NA,0,0,0,0
"1637","Damaliscus_corrigum","corrigum","Damaliscus",0,0,0,0,0,NA,0,0,0,0
"1638","Damaliscus_superstes","superstes","Damaliscus",0,0,0,0,0,NA,0,0,0,0
"1639","Dama_mesopotamica","mesopotamica","Dama",53,910,38,47,1,57,19,0.333,26,4
"1640","Dama_roberti","roberti","Dama",3,34,2,3,0,8,3,0.375,2,0
"1641","Dasycercus_blythi","blythi","Dasycercus",16,237,10,16,0,15,7,0.467,6,2
"1642","Dasycercus_cristicauda","cristicauda","Dasycercus",43,1207,20,43,0,72,17,0.236,25,3
"1643","Dasykaluta_rosamondae","rosamondae","Dasykaluta",16,178,12,16,0,44,8,0.182,7,1
"1644","Dasymys_alleni","alleni","Dasymys",0,0,0,0,0,NA,0,0,0,0
"1645","Dasymys_cabrali","cabrali","Dasymys",0,0,0,0,0,NA,0,0,0,0
"1646","Dasymys_foxi","foxi","Dasymys",3,22,3,2,1,17,3,0.176,0,0
"1647","Dasymys_incomtus","incomtus","Dasymys",15,133,11,14,1,59,8,0.136,6,1
"1648","Dasymys_lavocati","lavocati","Dasymys",0,0,0,0,0,NA,0,0,0,0
"1649","Dasymys_montanus","montanus","Dasymys",2,16,2,1,1,17,2,0.118,0,0
"1650","Dasymys_nudipes","nudipes","Dasymys",2,16,2,1,1,17,2,0.118,0,0
"1651","Dasymys_rufulus","rufulus","Dasymys",5,42,5,4,1,24,4,0.167,1,0
"1652","Dasymys_rwandae","rwandae","Dasymys",0,0,0,0,0,NA,0,0,0,0
"1653","Dasymys_sua","sua","Dasymys",0,0,0,0,0,NA,0,0,0,0
"1654","Dasyprocta_azarae","azarae","Dasyprocta",44,442,36,41,0,151,11,0.073,12,4
"1655","Dasyprocta_coibae","coibae","Dasyprocta",1,2,1,1,0,4,1,0.25,0,1
"1656","Dasyprocta_cristata","cristata","Dasyprocta",0,0,0,0,0,NA,0,0,0,0
"1657","Dasyprocta_fuliginosa","fuliginosa","Dasyprocta",21,197,17,21,0,44,7,0.159,5,4
"1658","Dasyprocta_guamara","guamara","Dasyprocta",0,0,0,0,0,NA,0,0,0,0
"1659","Dasyprocta_kalinowskii","kalinowskii","Dasyprocta",0,0,0,0,0,NA,0,0,0,0
"1660","Dasyprocta_leporina","leporina","Dasyprocta",129,2207,76,123,5,46,24,0.522,55,6
"1661","Dasyprocta_mexicana","mexicana","Dasyprocta",4,14,2,4,0,13,2,0.154,0,1
"1662","Dasyprocta_prymnolopha","prymnolopha","Dasyprocta",41,531,29,40,1,20,9,0.45,8,3
"1663","Dasyprocta_punctata","punctata","Dasyprocta",55,2009,34,55,0,45,20,0.444,29,2
"1664","Dasyprocta_ruatanica","ruatanica","Dasyprocta",0,0,0,0,0,NA,0,0,0,0
"1665","Dasypterus_ega","ega","Dasypterus",28,259,19,24,1,42,10,0.238,11,2
"1666","Dasypterus_insularis","insularis","Dasypterus",1,6,1,1,0,11,1,0.091,0,0
"1667","Dasypterus_xanthinus","xanthinus","Dasypterus",9,47,5,6,1,22,3,0.136,1,1
"1668","Dasypus_beniensis","beniensis","Dasypus",1,20,1,1,0,5,1,0.2,1,1
"1669","Dasypus_hybridus","hybridus","Dasypus",45,452,33,41,4,46,13,0.283,18,4
"1670","Dasypus_kappleri","kappleri","Dasypus",15,227,14,13,2,33,7,0.212,7,3
"1671","Dasypus_novemcinctus","novemcinctus","Dasypus",586,9229,293,0,0,117,46,0.393,254,11
"1672","Dasypus_pastasae","pastasae","Dasypus",1,20,1,1,0,5,1,0.2,1,1
"1673","Dasypus_pilosus","pilosus","Dasypus",7,89,6,0,0,7,5,0.714,3,3
"1674","Dasypus_sabanicola","sabanicola","Dasypus",11,70,9,11,0,45,4,0.089,2,1
"1675","Dasypus_septemcinctus","septemcinctus","Dasypus",11,248,8,9,2,52,8,0.154,8,0
"1676","Dasypus_yepesi","yepesi","Dasypus",3,55,3,2,1,7,2,0.286,1,0
"1677","Dasyuroides_byrnei","byrnei","Dasyuroides",47,736,32,45,1,95,15,0.158,27,2
"1678","Dasyurus_albopunctatus","albopunctatus","Dasyurus",6,119,5,6,0,31,4,0.129,4,0
"1679","Dasyurus_daemonellus","daemonellus","Dasyurus",0,0,0,0,0,NA,0,0,0,0
"1680","Dasyurus_geoffroii","geoffroii","Dasyurus",44,839,24,43,1,51,16,0.314,28,5
"1681","Dasyurus_hallucatus","hallucatus","Dasyurus",124,2496,57,120,1,41,27,0.659,68,9
"1682","Dasyurus_maculatus","maculatus","Dasyurus",104,1990,46,99,2,52,26,0.5,60,6
"1683","Dasyurus_spartacus","spartacus","Dasyurus",2,17,2,2,0,20,2,0.1,1,0
"1684","Dasyurus_viverrinus","viverrinus","Dasyurus",104,1823,55,99,3,83,22,0.265,58,4
"1685","Daubentonia_madagascariensis","madagascariensis","Daubentonia",99,1479,44,93,1,66,22,0.333,50,5
"1686","Delanymys_brooksi","brooksi","Delanymys",1,1,1,1,0,38,1,0.026,0,0
"1687","Delomys_altimontanus","altimontanus","Delomys",0,0,0,0,0,NA,0,0,0,0
"1688","Delomys_collinus","collinus","Delomys",1,41,1,1,0,46,1,0.022,1,0
"1689","Delomys_dorsalis","dorsalis","Delomys",16,305,13,15,1,46,9,0.196,8,3
"1690","Delomys_sublineatus","sublineatus","Delomys",11,266,9,11,0,13,10,0.769,10,0
"1691","Delphinapterus_leucas","leucas","Delphinapterus",828,22746,263,749,30,141,72,0.511,486,13
"1692","Delphinus_capensis","capensis","Delphinus",108,2413,66,97,1,27,30,1.111,63,5
"1693","Delphinus_tropicalis","tropicalis","Delphinus",7,176,6,6,0,49,4,0.082,3,1
"1694","Deltamys_araucaria","araucaria","Deltamys",2,10,1,1,0,4,2,0.5,0,2
"1695","Dendrogale_melanura","melanura","Dendrogale",3,8,3,3,0,18,2,0.111,0,1
"1696","Dendrogale_murina","murina","Dendrogale",9,40,9,9,0,22,4,0.182,1,1
"1697","Dendrohyrax_adersi","adersi","Dendrohyrax",0,0,0,0,0,NA,0,0,0,0
"1698","Dendrohyrax_arboreus","arboreus","Dendrohyrax",11,139,9,10,1,50,5,0.1,4,2
"1699","Dendrohyrax_crawshayi","crawshayi","Dendrohyrax",0,0,0,0,0,NA,0,0,0,0
"1700","Dendrohyrax_dorsalis","dorsalis","Dendrohyrax",9,144,8,7,0,52,4,0.077,3,0
"1701","Dendrohyrax_emini","emini","Dendrohyrax",0,0,0,0,0,NA,0,0,0,0
"1702","Dendrolagus_bennettianus","bennettianus","Dendrolagus",4,60,4,3,1,22,4,0.182,2,0
"1703","Dendrolagus_lumholtzi","lumholtzi","Dendrolagus",34,782,21,31,2,37,15,0.405,18,2
"1704","Dendrolagus_matschiei","matschiei","Dendrolagus",22,170,16,22,0,74,8,0.108,6,1
"1705","Dendrolagus_maximus","maximus","Dendrolagus",0,0,0,0,0,NA,0,0,0,0
"1706","Dendrolagus_mayri","mayri","Dendrolagus",0,0,0,0,0,NA,0,0,0,0
"1707","Dendrolagus_mbaiso","mbaiso","Dendrolagus",3,23,2,2,0,26,2,0.077,1,0
"1708","Dendrolagus_pulcherrimus","pulcherrimus","Dendrolagus",0,0,0,0,0,NA,0,0,0,0
"1709","Dendrolagus_scottae","scottae","Dendrolagus",1,9,1,1,0,24,1,0.042,0,0
"1710","Dendrolagus_spadix","spadix","Dendrolagus",2,11,2,2,0,18,2,0.111,0,0
"1711","Dendrolagus_stellarum","stellarum","Dendrolagus",0,0,0,0,0,NA,0,0,0,0
"1712","Dendrolagus_ursinus","ursinus","Dendrolagus",1,1,1,1,0,8,1,0.125,0,0
"1713","Dendromus_haymani","haymani","Dendromus",0,0,0,0,0,NA,0,0,0,0
"1714","Dendromus_insignis","insignis","Dendromus",2,27,2,1,0,54,2,0.037,1,0
"1715","Dendromus_kahuziensis","kahuziensis","Dendromus",0,0,0,0,0,NA,0,0,0,0
"1716","Dendromus_lachaisei","lachaisei","Dendromus",0,0,0,0,0,NA,0,0,0,0
"1717","Dendromus_leucostomus","leucostomus","Dendromus",0,0,0,0,0,NA,0,0,0,0
"1718","Dendromus_lovati","lovati","Dendromus",4,83,4,4,0,45,3,0.067,1,1
"1719","Dendromus_melanotis","melanotis","Dendromus",3,26,3,3,0,29,3,0.103,1,0
"1720","Dendromus_mesomelas","mesomelas","Dendromus",2,14,2,2,0,7,2,0.286,1,0
"1721","Dendromus_messorius","messorius","Dendromus",0,0,0,0,0,NA,0,0,0,0
"1722","Dendromus_mystacalis","mystacalis","Dendromus",3,32,3,3,0,24,2,0.083,2,1
"1723","Dendromus_nikolausi","nikolausi","Dendromus",1,3,1,1,0,2,1,0.5,0,1
"1724","Dendromus_nyikae","nyikae","Dendromus",1,12,1,1,0,35,1,0.029,1,0
"1725","Dendromus_oreas","oreas","Dendromus",0,0,0,0,0,NA,0,0,0,0
"1726","Dendromus_vernayi","vernayi","Dendromus",0,0,0,0,0,NA,0,0,0,0
"1727","Dendropithecus_orientalis","orientalis","Dendropithecus",0,0,0,0,0,NA,0,0,0,0
"1728","Dendroprionomys_rousseloti","rousseloti","Dendroprionomys",1,5,1,1,0,55,1,0.018,0,0
"1729","Dephomys_defua","defua","Dephomys",1,6,1,1,0,62,1,0.016,0,0
"1730","Dephomys_eburneae","eburneae","Dephomys",0,0,0,0,0,NA,0,0,0,0
"1731","Dermanura_bogotensis","bogotensis","Dermanura",3,24,3,3,0,16,2,0.125,1,0
"1732","Dermanura_incomitata","incomitata","Dermanura",0,0,0,0,0,NA,0,0,0,0
"1733","Dermanura_rava","rava","Dermanura",0,0,0,0,0,NA,0,0,0,0
"1734","Desmalopex_leucopterus","leucopterus","Desmalopex",2,81,2,2,0,13,2,0.154,2,0
"1735","Desmalopex_microleucopterus","microleucopterus","Desmalopex",0,0,0,0,0,NA,0,0,0,0
"1736","Desmana_moschata","moschata","Desmana",29,116,19,28,0,55,4,0.073,3,2
"1737","Desmocyon_matthewi","matthewi","Desmocyon",0,0,0,0,0,NA,0,0,0,0
"1738","Desmodilliscus_braueri","braueri","Desmodilliscus",3,108,3,3,0,29,3,0.103,3,0
"1739","Desmodillus_auricularis","auricularis","Desmodillus",18,297,16,18,0,38,11,0.289,11,1
"1740","Desmodus_dorbignyi","dorbignyi","Desmodus",0,0,0,0,0,NA,0,0,0,0
"1741","Desmodus_rotundus","rotundus","Desmodus",677,15027,334,0,0,85,54,0.635,346,18
"1742","Desmomys_harringtoni","harringtoni","Desmomys",2,4,2,2,0,25,1,0.04,0,0
"1743","Desmomys_yaldeni","yaldeni","Desmomys",0,0,0,0,0,NA,0,0,0,0
"1744","Diaemus_youngi","youngi","Diaemus",26,514,22,23,1,52,13,0.25,17,2
"1745","Dicerorhinus_etruscus","etruscus","Dicerorhinus",31,734,18,30,1,43,16,0.372,19,2
"1746","Dicerorhinus_hemitoechus","hemitoechus","Dicerorhinus",37,604,26,31,1,40,15,0.375,19,3
"1747","Dicerorhinus_mercki","mercki","Dicerorhinus",9,83,9,7,0,51,6,0.118,4,0
"1748","Dicerorhinus_steinheimensis","steinheimensis","Dicerorhinus",1,2,1,1,0,6,1,0.167,0,0
"1749","Diclidurus_albus","albus","Diclidurus",6,92,5,6,0,22,3,0.136,3,1
"1750","Diclidurus_freyreissi","freyreissi","Diclidurus",0,0,0,0,0,NA,0,0,0,0
"1751","Diclidurus_ingens","ingens","Diclidurus",2,9,2,2,0,12,2,0.167,0,0
"1752","Diclidurus_isabellus","isabellus","Diclidurus",0,0,0,0,0,NA,0,0,0,0
"1753","Diclidurus_scutatus","scutatus","Diclidurus",3,9,3,3,0,15,2,0.133,0,0
"1754","Dicrostonyx_groenlandicus","groenlandicus","Dicrostonyx",134,2936,64,127,3,64,30,0.469,90,3
"1755","Dicrostonyx_hudsonius","hudsonius","Dicrostonyx",6,83,6,6,0,32,4,0.125,3,0
"1756","Dicrostonyx_nelsoni","nelsoni","Dicrostonyx",0,0,0,0,0,NA,0,0,0,0
"1757","Dicrostonyx_nunatakensis","nunatakensis","Dicrostonyx",1,1,1,1,0,7,1,0.143,0,0
"1758","Dicrostonyx_richardsoni","richardsoni","Dicrostonyx",15,229,13,15,0,34,6,0.176,6,1
"1759","Dicrostonyx_torquatus","torquatus","Dicrostonyx",127,2482,78,122,2,66,29,0.439,62,4
"1760","Dicrostonyx_unalascensis","unalascensis","Dicrostonyx",0,0,0,0,0,NA,0,0,0,0
"1761","Dicrostonyx_vinogradovi","vinogradovi","Dicrostonyx",2,0,1,2,0,22,0,0,0,0
"1762","Didelphis_albiventris","albiventris","Didelphis",334,4698,153,322,8,42,33,0.786,148,11
"1763","Didelphis_aurita","aurita","Didelphis",164,2379,96,160,1,54,27,0.5,68,6
"1764","Didelphis_biforata","biforata","Didelphis",0,0,0,0,0,NA,0,0,0,0
"1765","Didelphis_californica","californica","Didelphis",0,0,0,0,0,NA,0,0,0,0
"1766","Didelphis_grandaeva","grandaeva","Didelphis",0,0,0,0,0,NA,0,0,0,0
"1767","Didelphis_imperfecta","imperfecta","Didelphis",4,26,4,4,0,19,2,0.105,1,1
"1768","Didelphis_incerta","incerta","Didelphis",0,0,0,0,0,NA,0,0,0,0
"1769","Didelphis_marsupialis","marsupialis","Didelphis",421,7590,205,404,12,69,44,0.638,208,6
"1770","Didelphis_paraguayensis","paraguayensis","Didelphis",7,5,7,7,0,76,2,0.026,0,0
"1771","Didelphis_pernigra","pernigra","Didelphis",6,9,5,6,0,7,2,0.286,0,1
"1772","Didelphis_virginiana","virginiana","Didelphis",893,19079,309,862,19,117,66,0.564,472,10
"1773","Dinaromys_bogdanovi","bogdanovi","Dinaromys",18,223,16,17,1,27,9,0.333,8,1
"1774","Dinomys_branickii","branickii","Dinomys",16,114,12,15,0,117,6,0.051,4,2
"1775","Diomys_crumpi","crumpi","Diomys",1,1,1,1,0,31,1,0.032,0,0
"1776","Dionysopithecus_shuangouensis","shuangouensis","Dionysopithecus",3,60,3,3,0,24,2,0.083,1,0
"1777","Diphylla_centralis","centralis","Diphylla",0,0,0,0,0,NA,0,0,0,0
"1778","Diphylla_ecaudata","ecaudata","Diphylla",33,564,29,30,1,46,12,0.261,17,3
"1779","Dipilus_rurigenus","rurigenus","Dipilus",0,0,0,0,0,NA,0,0,0,0
"1780","Diplogale_hosei","hosei","Diplogale",6,40,5,6,0,9,3,0.333,2,1
"1781","Diplomesodon_pulchellum","pulchellum","Diplomesodon",7,41,7,7,0,30,4,0.133,2,0
"1782","Diplomesodon_sonnerati","sonnerati","Diplomesodon",0,0,0,0,0,NA,0,0,0,0
"1783","Diplomys_caniceps","caniceps","Diplomys",0,0,0,0,0,NA,0,0,0,0
"1784","Diplomys_labilis","labilis","Diplomys",2,4,1,2,0,6,1,0.167,0,1
"1785","Diplothrix_legata","legata","Diplothrix",13,130,8,13,0,40,4,0.1,3,1
"1786","Dipodillus_bottai","bottai","Dipodillus",0,0,0,0,0,NA,0,0,0,0
"1787","Dipodillus_campestris","campestris","Dipodillus",30,315,25,30,0,54,11,0.204,13,2
"1788","Dipodillus_dasyurus","dasyurus","Dipodillus",77,1882,48,73,2,50,25,0.5,40,2
"1789","Dipodillus_harwoodi","harwoodi","Dipodillus",1,7,1,1,0,46,1,0.022,0,0
"1790","Dipodillus_jamesi","jamesi","Dipodillus",0,0,0,0,0,NA,0,0,0,0
"1791","Dipodillus_lowei","lowei","Dipodillus",0,0,0,0,0,NA,0,0,0,0
"1792","Dipodillus_mackilligini","mackilligini","Dipodillus",0,0,0,0,0,NA,0,0,0,0
